node1,node2,rel
8867,2394,0
8868,3259,0
8869,1475,0
8869,1476,0
8869,1833,0
8870,1358,0
8871,1158,0
8871,2171,0
8872,3260,0
8873,1158,0
8873,3261,0
8874,3162,0
8875,28,0
8875,1015,0
8876,3262,0
8876,3263,0
8877,2366,0
8878,2183,0
8878,2811,0
8879,1638,0
8880,569,0
8881,2602,0
8881,3024,0
8882,2032,0
8883,974,0
8883,2602,0
8883,2687,0
8884,23,0
8885,888,0
8886,1015,0
8887,42,0
8887,2375,0
8888,1789,0
8889,23,0
8890,2380,0
8891,2181,0
8892,716,0
8893,1349,0
8894,1886,0
8894,3054,0
8895,1893,0
8896,42,0
8896,2375,0
8897,3264,0
8898,3265,0
8899,3265,0
8900,632,0
8901,123,0
8902,1616,0
8903,2300,0
8903,2649,0
8904,324,0
8904,775,0
8904,3266,0
8905,2300,0
8905,3181,0
8906,775,0
8907,2179,0
8908,1560,0
8908,1672,0
8909,769,0
8910,3267,0
8911,3267,0
8912,123,0
8912,2624,0
8913,1820,0
8914,123,0
8915,1820,0
8916,123,0
8917,149,0
8917,232,0
8917,1672,0
8918,888,0
8919,269,0
8920,2986,0
8921,269,0
8922,13,0
8922,1353,0
8923,2642,0
8924,1015,0
8925,1015,0
8925,1362,0
8926,2621,0
8927,550,0
8927,974,0
8928,1194,0
8929,550,0
8930,1983,0
8930,3268,0
8931,647,0
8931,895,0
8932,1581,0
8933,647,0
8933,895,0
8933,3083,0
8934,515,0
8935,1363,0
8936,1494,0
8936,2816,0
8937,156,0
8938,550,0
8938,647,0
8938,895,0
8939,2268,0
8940,550,0
8940,647,0
8940,895,0
8941,1945,0
8942,2642,0
8942,3269,0
8943,1326,0
8943,3270,0
8944,1804,0
8945,623,0
8946,2832,0
8947,1483,0
8948,1782,0
8949,1929,0
8950,884,0
8951,326,0
8952,326,0
8953,2115,0
8954,2165,0
8955,3023,0
8956,3253,0
8957,2559,0
8958,3271,0
8959,2559,0
8960,1507,0
8961,1159,0
8961,1892,0
8962,168,0
8963,1483,0
8964,2904,0
8965,642,0
8966,642,0
8967,642,0
8968,974,0
8969,1248,0
8970,2179,0
8971,324,0
8972,324,0
8973,1609,0
8974,1609,0
8975,2071,0
8976,602,0
8976,3030,0
8977,2998,0
8978,2136,0
8979,1159,0
8979,1892,0
8980,1560,0
8981,2408,0
8982,235,0
8982,2300,0
8983,3272,0
8984,1236,0
8984,3272,0
8985,2711,0
8986,2348,0
8987,3273,0
8988,755,0
8988,2992,0
8989,755,0
8989,2992,0
8990,755,0
8990,830,0
8990,1734,0
8990,2992,0
8991,150,0
8991,1513,0
8992,150,0
8992,1513,0
8993,117,0
8993,3274,0
8994,175,0
8994,176,0
8995,175,0
8995,176,0
8996,2151,0
8997,1015,0
8997,3152,0
8998,2586,0
8999,396,0
9000,1986,0
9000,1987,0
9001,786,0
9002,44,0
9003,44,0
9004,2317,0
9005,895,0
9006,568,0
9007,170,0
9008,880,0
9009,974,0
9009,2947,0
9010,2345,0
9010,3275,0
9011,2345,0
9011,3275,0
9012,39,0
9013,550,0
9013,895,0
9014,123,0
9014,141,0
9014,550,0
9015,550,0
9016,974,0
9017,1109,0
9018,123,0
9019,163,0
9020,830,0
9021,1881,0
9022,2425,0
9023,1708,0
9024,2903,0
9025,974,0
9025,2710,0
9026,1609,0
9027,1493,0
9028,2591,0
9029,2591,0
9030,1175,0
9031,975,0
9031,1362,0
9031,1437,0
9032,1500,0
9033,197,0
9033,324,0
9033,1068,0
9033,1560,0
9033,1673,0
9034,427,0
9035,1362,0
9035,1560,0
9036,1015,0
9036,3152,0
9037,324,0
9037,1660,0
9038,324,0
9038,1660,0
9039,309,0
9039,1845,0
9039,1863,0
9040,2814,0
9040,2815,0
9041,393,0
9041,1773,0
9042,360,0
9043,123,0
9044,1705,0
9045,123,0
9046,324,0
9046,775,0
9046,3266,0
9047,1163,0
9047,2313,0
9048,1571,0
9048,1573,0
9048,1576,0
9049,778,0
9050,2175,0
9050,3267,0
9051,888,0
9052,161,0
9052,1877,0
9053,161,0
9053,1877,0
9054,1990,0
9055,324,0
9056,2426,0
9057,855,0
9057,2939,0
9058,2426,0
9059,1385,0
9060,665,0
9061,3220,0
9062,2814,0
9062,3276,0
9063,830,0
9063,1577,0
9064,1401,0
9064,2300,0
9065,2447,0
9066,1015,0
9067,168,0
9068,1015,0
9069,42,0
9069,515,0
9070,70,0
9070,232,0
9070,324,0
9070,1672,0
9070,3099,0
9071,2477,0
9072,197,0
9072,1121,0
9072,1508,0
9073,2067,0
9074,2988,0
9075,1893,0
9076,1773,0
9076,3277,0
9077,959,0
9078,3278,0
9079,1881,0
9080,2913,0
9081,1218,0
9081,2464,0
9082,163,0
9083,215,0
9084,3247,0
9085,235,0
9085,3181,0
9086,952,0
9087,1570,0
9087,3279,0
9088,1482,0
9089,3220,0
9089,3221,0
9090,14,0
9091,2910,0
9092,326,0
9093,3280,0
9093,3281,0
9094,324,0
9094,1672,0
9095,1475,0
9096,13,0
9096,1881,0
9096,3282,0
9097,2999,0
9098,1560,0
9099,1846,0
9099,2017,0
9100,244,0
9101,602,0
9101,3030,0
9102,1892,0
9103,2417,0
9103,2610,0
9104,1637,0
9105,998,0
9106,501,0
9107,1893,0
9108,1076,0
9108,2042,0
9109,2699,0
9110,2598,0
9111,149,0
9111,232,0
9111,324,0
9111,1672,0
9112,775,0
9113,1482,0
9114,232,0
9114,324,0
9114,1672,0
9115,1599,0
9116,550,0
9116,1437,0
9117,2275,0
9118,1475,0
9118,1476,0
9118,1776,0
9118,1786,0
9119,42,0
9119,515,0
9120,518,0
9121,129,0
9122,97,0
9123,1720,0
9123,3283,0
9124,2313,0
9125,855,0
9126,1326,0
9126,3284,0
9127,168,0
9127,1571,0
9128,998,0
9128,1118,0
9129,2496,0
9130,3285,0
9131,42,0
9131,895,0
9131,1062,0
9132,974,0
9133,3286,0
9134,998,0
9135,2300,0
9136,123,0
9137,2986,0
9138,2496,0
9139,2985,0
9140,550,0
9140,895,0
9141,235,0
9141,3181,0
9142,2067,0
9143,2181,0
9144,1733,0
9145,998,0
9146,1571,0
9147,2032,0
9148,2874,0
9149,1015,0
9149,1660,0
9150,2602,0
9150,3024,0
9151,144,0
9151,2317,0
9152,1076,0
9153,895,0
9154,775,0
9155,2610,0
9156,3283,0
9157,2602,0
9158,123,0
9158,141,0
9158,550,0
9159,1015,0
9159,1901,0
9160,215,0
9161,175,0
9161,176,0
9162,1175,0
9162,3162,0
9163,1939,0
9163,2839,0
9164,42,0
9164,2375,0
9165,1512,0
9166,149,0
9166,156,0
9166,232,0
9166,1672,0
9167,1643,0
9168,324,0
9169,197,0
9169,1121,0
9169,1508,0
9170,2400,0
9171,1218,0
9172,560,0
9172,1457,0
9173,1665,0
9174,1482,0
9175,2874,0
9176,2472,0
9177,623,0
9177,959,0
9178,2666,0
9178,2667,0
9179,2911,0
9179,3288,0
9180,1014,0
9180,1015,0
9181,2477,0
9182,3289,0
9183,1171,0
9184,3290,0
9185,1015,0
9186,1464,0
9187,2071,0
9188,1015,0
9188,3152,0
9188,3202,0
9189,2910,0
9190,3012,0
9191,998,0
9192,240,0
9193,241,0
9193,383,0
9194,3281,0
9195,1014,0
9195,1015,0
9196,3291,0
9197,3278,0
9198,3292,0
9199,2602,0
9199,3024,0
9200,1636,0
9201,42,0
9201,2556,0
9202,2181,0
9203,1062,0
9203,1063,0
9204,1789,0
9205,1644,0
9206,2179,0
9206,2439,0
9206,3124,0
9207,138,0
9207,2460,0
9208,3293,0
9209,232,0
9209,324,0
9209,1046,0
9209,1672,0
9210,258,0
9210,1914,0
9211,42,0
9212,1653,0
9213,1892,0
9214,2071,0
9215,1983,0
9216,412,0
9217,1158,0
9218,3294,0
9219,1886,0
9220,194,0
9220,1015,0
9220,3152,0
9220,3202,0
9221,3295,0
9222,2910,0
9223,1680,0
9224,623,0
9225,3220,0
9226,1983,0
9227,1828,0
9228,123,0
9229,1973,0
9230,2985,0
9231,1055,0
9232,123,0
9233,1677,0
9234,1124,0
9235,2239,0
9236,2417,0
9236,3181,0
9237,149,0
9237,232,0
9238,1723,0
9239,819,0
9240,318,0
9240,376,0
9241,1707,0
9242,1175,0
9243,1175,0
9244,1175,0
9244,1721,0
9245,323,0
9246,1175,0
9247,317,0
9247,326,0
9248,1175,0
9249,1175,0
9249,1721,0
9250,383,0
9251,384,0
9252,384,0
9252,386,0
9252,387,0
9253,298,0
9253,775,0
9254,1504,0
9254,2558,0
9255,2558,0
9256,384,0
9256,386,0
9257,619,0
9258,1555,0
9258,1596,0
9259,467,0
9260,1712,0
9261,2558,0
9262,412,0
9263,2655,0
9264,390,0
9265,2556,0
9266,488,0
9267,317,0
9267,326,0
9268,285,0
9269,819,0
9269,820,0
9270,1595,0
9270,1596,0
9271,2556,0
9272,489,0
9273,560,0
9274,1707,0
9275,2556,0
9276,1707,0
9277,338,0
9278,1707,0
9279,481,0
9280,3248,0
9280,3253,0
9281,344,0
9281,645,0
9282,388,0
9283,2008,0
9284,74,0
9285,384,0
9285,397,0
9286,390,0
9287,555,0
9288,764,0
9289,2555,0
9290,2897,0
9291,2897,0
9292,2897,0
9293,536,0
9294,1780,0
9295,1712,0
9296,849,0
9297,429,0
9298,429,0
9299,429,0
9300,367,0
9300,421,0
9301,72,0
9302,72,0
9302,73,0
9303,72,0
9303,73,0
9304,72,0
9304,73,0
9305,536,0
9306,2648,0
9307,1717,0
9308,1717,0
9309,481,0
9310,769,0
9311,481,0
9312,481,0
9313,483,0
9314,876,0
9314,2268,0
9315,383,0
9316,433,0
9317,1504,0
9318,1504,0
9319,414,0
9320,488,0
9321,2648,0
9322,606,0
9323,74,0
9323,1132,0
9324,3315,0
9325,498,0
9326,331,0
9327,331,0
9328,331,0
9329,469,0
9330,469,0
9331,469,0
9332,376,0
9333,467,0
9334,512,0
9335,570,0
9336,515,0
9337,515,0
9338,515,0
9339,2932,0
9340,2179,0
9341,519,0
9341,714,0
9342,519,0
9342,714,0
9343,905,0
9344,1081,0
9345,1717,0
9345,3316,0
9346,560,0
9347,437,0
9348,2898,0
9349,2556,0
9350,607,0
9351,607,0
9352,1499,0
9352,1555,0
9353,820,0
9354,820,0
9355,1711,0
9356,934,0
9357,551,0
9358,876,0
9358,2268,0
9358,3317,0
9359,555,0
9360,467,0
9360,2553,0
9361,3318,0
9362,32,0
9363,2902,0
9364,467,0
9365,3246,0
9366,788,0
9367,1610,0
9368,1610,0
9369,458,0
9369,3310,0
9370,2912,0
9371,1712,0
9372,600,0
9373,600,0
9373,601,0
9374,602,0
9374,1242,0
9375,2337,0
9376,2337,0
9377,2337,0
9378,691,0
9379,691,0
9380,691,0
9381,608,0
9382,819,0
9383,819,0
9383,820,0
9384,819,0
9384,820,0
9385,2799,0
9386,77,0
9387,608,0
9388,3319,0
9389,307,0
9390,2655,0
9391,609,0
9392,473,0
9393,599,0
9394,599,0
9394,2655,0
9395,599,0
9395,929,0
9396,619,0
9397,319,0
9397,619,0
9398,319,0
9398,619,0
9399,420,0
9400,623,0
9401,1022,0
9402,437,0
9402,722,0
9403,415,0
9404,1014,0
9405,646,0
9406,1018,0
9407,467,0
9408,1088,0
9408,1533,0
9409,1706,0
9410,1267,0
9411,298,0
9412,1896,0
9413,2908,0
9414,331,0
9415,19,0
9416,3254,0
9417,1533,0
9418,1615,0
9419,668,0
9419,669,0
9420,677,0
9421,307,0
9422,642,0
9423,642,0
9423,3320,0
9424,2355,0
9425,850,0
9426,1504,0
9427,689,0
9428,994,0
9428,1664,0
9429,2556,0
9430,2556,0
9431,433,0
9431,467,0
9432,433,0
9433,743,0
9434,1643,0
9435,883,0
9435,1032,0
9436,3162,0
9437,3162,0
9438,3162,0
9439,677,0
9440,3283,0
9441,1522,0
9442,638,0
9443,740,0
9444,759,0
9444,760,0
9445,1022,0
9446,3249,0
9447,467,0
9448,667,0
9449,1730,0
9450,355,0
9451,1529,0
9451,2314,0
9452,730,0
9453,730,0
9454,730,0
9455,390,0
9455,731,0
9455,732,0
9456,883,0
9456,1032,0
9457,317,0
9457,326,0
9457,3248,0
9458,3248,0
9459,74,0
9460,689,0
9461,74,0
9462,383,0
9462,1204,0
9463,147,0
9464,722,0
9465,437,0
9465,722,0
9466,905,0
9467,905,0
9468,3257,0
9469,2556,0
9470,390,0
9471,994,0
9472,607,0
9473,607,0
9473,929,0
9473,959,0
9474,3321,0
9475,1712,0
9476,619,0
9477,769,0
9478,1063,0
9479,1504,0
9480,669,0
9481,1,0
9482,1504,0
9483,2353,0
9484,36,0
9484,383,0
9485,1175,0
9486,42,0
9486,895,0
9487,1003,0
9488,1504,0
9488,2395,0
9489,760,0
9490,326,0
9491,858,0
9492,775,0
9492,3322,0
9493,324,0
9493,775,0
9494,171,0
9495,1504,0
9496,1504,0
9497,778,0
9498,780,0
9499,433,0
9500,780,0
9501,1560,0
9501,2830,0
9502,769,0
9503,830,0
9504,147,0
9505,677,0
9506,606,0
9507,307,0
9508,602,0
9509,1712,0
9510,383,0
9511,1073,0
9511,2559,0
9512,383,0
9513,383,0
9513,1204,0
9514,691,0
9515,383,0
9515,482,0
9516,691,0
9517,383,0
9518,1658,0
9519,691,0
9520,994,0
9520,1538,0
9521,691,0
9522,642,0
9522,1538,0
9523,1780,0
9524,599,0
9524,1031,0
9524,1707,0
9525,599,0
9525,1031,0
9526,326,0
9527,3257,0
9528,1104,0
9529,2167,0
9530,1707,0
9531,2167,0
9532,2167,0
9533,642,0
9534,1001,0
9535,994,0
9536,1001,0
9537,1708,0
9537,1709,0
9538,390,0
9539,1709,0
9539,2662,0
9540,390,0
9541,390,0
9541,732,0
9542,390,0
9542,732,0
9543,1712,0
9544,390,0
9545,1896,0
9546,2355,0
9547,1782,0
9547,2792,0
9548,489,0
9549,390,0
9550,623,0
9550,2642,0
9551,720,0
9552,390,0
9553,720,0
9554,2160,0
9555,677,0
9556,390,0
9557,1175,0
9557,1721,0
9558,412,0
9559,729,0
9559,3111,0
9560,764,0
9561,1575,0
9562,888,0
9563,764,0
9564,1204,0
9565,1526,0
9566,2556,0
9567,1811,0
9568,714,0
9569,838,0
9569,2556,0
9570,714,0
9571,994,0
9572,1891,0
9573,1248,0
9574,433,0
9574,816,0
9575,816,0
9576,1891,0
9577,994,0
9577,1021,0
9578,2646,0
9579,691,0
9580,758,0
9581,677,0
9582,425,0
9583,318,0
9583,1113,0
9584,877,0
9585,599,0
9586,2647,0
9587,2559,0
9588,390,0
9589,1503,0
9589,1504,0
9590,298,0
9591,383,0
9592,730,0
9593,714,0
9594,677,0
9595,677,0
9596,1125,0
9596,2220,0
9597,326,0
9598,1782,0
9599,1529,0
9599,2314,0
9599,2392,0
9600,1575,0
9601,1575,0
9602,1575,0
9603,994,0
9604,1504,0
9605,870,0
9605,905,0
9606,994,0
9607,481,0
9608,623,0
9609,764,0
9610,764,0
9611,764,0
9612,428,0
9613,390,0
9614,554,0
9615,1215,0
9616,383,0
9617,3324,0
9618,76,0
9619,980,0
9620,1503,0
9621,1503,0
9621,1504,0
9622,769,0
9623,677,0
9623,1981,0
9623,2556,0
9624,619,0
9625,76,0
9625,677,0
9626,934,0
9627,934,0
9628,917,0
9629,896,0
9630,390,0
9630,732,0
9631,390,0
9631,732,0
9632,608,0
9632,2554,0
9633,433,0
9634,1712,0
9635,555,0
9636,994,0
9637,623,0
9638,1896,0
9639,1981,0
9640,638,0
9640,928,0
9641,76,0
9642,76,0
9643,425,0
9644,1877,0
9645,1877,0
9645,2555,0
9646,608,0
9647,602,0
9648,764,0
9649,1138,0
9650,980,0
9651,397,0
9652,467,0
9652,2553,0
9653,1138,0
9654,1138,0
9655,1138,0
9656,433,0
9656,1490,0
9657,390,0
9657,1138,0
9658,775,0
9659,1125,0
9660,1890,0
9661,1083,0
9662,390,0
9663,397,0
9664,677,0
9665,994,0
9666,383,0
9666,3327,0
9667,994,0
9668,764,0
9669,764,0
9670,764,0
9670,818,0
9671,473,0
9672,568,0
9672,3328,0
9673,2181,0
9674,1242,0
9675,1242,0
9676,1242,0
9677,388,0
9678,397,0
9678,962,0
9679,2711,0
9680,3329,0
9681,326,0
9682,489,0
9683,965,0
9684,3,0
9685,3,0
9686,2194,0
9687,2194,0
9687,2648,0
9688,883,0
9689,3330,0
9690,74,0
9691,425,0
9692,425,0
9693,786,0
9694,786,0
9695,2648,0
9696,714,0
9697,1712,0
9697,1720,0
9698,1072,0
9699,1503,0
9700,412,0
9701,429,0
9701,990,0
9702,429,0
9702,990,0
9703,248,0
9703,384,0
9704,163,0
9704,691,0
9705,204,0
9706,619,0
9707,163,0
9708,1062,0
9708,1063,0
9709,830,0
9710,980,0
9711,982,0
9711,984,0
9712,982,0
9712,984,0
9713,3331,0
9714,760,0
9715,677,0
9716,397,0
9717,1109,0
9718,677,0
9719,677,0
9720,743,0
9721,390,0
9722,1504,0
9722,2558,0
9723,850,0
9724,1881,0
9725,2556,0
9726,2556,0
9727,2556,0
9728,1475,0
9728,1833,0
9729,3332,0
9730,2448,0
9731,2175,0
9732,691,0
9733,1833,0
9734,1218,0
9735,1833,0
9736,2648,0
9737,1475,0
9737,1833,0
9738,1514,0
9739,3281,0
9740,2419,0
9741,326,0
9741,1004,0
9742,326,0
9743,167,0
9744,167,0
9745,1609,0
9746,167,0
9747,20,0
9748,324,0
9749,1643,0
9750,1705,0
9751,740,0
9752,888,0
9753,74,0
9754,759,0
9754,760,0
9755,74,0
9756,1720,0
9756,3106,0
9757,775,0
9758,74,0
9759,775,0
9760,161,0
9761,2897,0
9762,167,0
9763,74,0
9764,2556,0
9765,467,0
9765,2553,0
9766,827,0
9767,732,0
9767,1031,0
9768,1717,0
9769,227,0
9769,1560,0
9769,2236,0
9770,1242,0
9770,2556,0
9771,1083,0
9772,1088,0
9772,1533,0
9773,1155,0
9773,1156,0
9774,501,0
9774,502,0
9775,1155,0
9775,1156,0
9776,197,0
9776,324,0
9776,1068,0
9777,2901,0
9778,990,0
9779,386,0
9779,999,0
9780,3248,0
9781,383,0
9781,1246,0
9782,76,0
9782,961,0
9783,1504,0
9784,998,0
9785,326,0
9786,1712,0
9787,764,0
9788,375,0
9789,1032,0
9790,467,0
9790,2553,0
9791,1083,0
9792,1720,0
9793,1833,0
9794,227,0
9794,2236,0
9795,1720,0
9795,3283,0
9796,677,0
9797,599,0
9798,2496,0
9799,732,0
9800,390,0
9801,1254,0
9801,2966,0
9802,74,0
9803,20,0
9804,2897,0
9805,1717,0
9806,775,0
9806,888,0
9807,74,0
9808,2558,0
9809,608,0
9810,1088,0
9811,326,0
9812,1032,0
9812,1663,0
9813,691,0
9814,3318,0
9815,163,0
9816,764,0
9817,1833,0
9818,324,0
9819,1712,0
9820,197,0
9820,324,0
9820,1068,0
9821,882,0
9822,227,0
9823,2239,0
9823,2913,0
9824,167,0
9824,1745,0
9825,123,0
9825,998,0
9826,3106,0
9827,2901,0
9828,492,0
9829,42,0
9829,515,0
9830,1087,0
9831,879,0
9832,690,0
9832,691,0
9833,1022,0
9834,2300,0
9835,30,0
9836,691,0
9837,784,0
9838,36,0
9838,383,0
9839,2556,0
9840,764,0
9841,437,0
9842,642,0
9842,3296,0
9843,1087,0
9844,383,0
9844,3327,0
9845,14,0
9845,1132,0
9846,2553,0
9846,2557,0
9847,1085,0
9848,599,0
9848,3083,0
9849,324,0
9850,1132,0
9851,2556,0
9852,2556,0
9853,3248,0
9854,437,0
9855,1062,0
9855,1063,0
9855,2480,0
9856,326,0
9857,2901,0
9858,3333,0
9859,980,0
9860,671,0
9861,76,0
9862,740,0
9863,387,0
9864,827,0
9865,827,0
9866,879,0
9867,2553,0
9868,2559,0
9869,1109,0
9870,1087,0
9871,1696,0
9872,297,0
9873,297,0
9874,297,0
9875,554,0
9876,925,0
9877,554,0
9878,554,0
9879,554,0
9880,695,0
9881,695,0
9882,503,0
9882,695,0
9883,418,0
9884,281,0
9884,1561,0
9885,755,0
9886,2855,0
9887,1337,0
9888,1337,0
9889,488,0
9890,298,0
9890,331,0
9891,291,0
9892,298,0
9893,968,0
9893,1047,0
9893,1178,0
9894,286,0
9894,1603,0
9895,299,0
9896,299,0
9897,1597,0
9898,1017,0
9899,1140,0
9900,3375,0
9901,3010,0
9902,424,0
9902,693,0
9903,313,0
9903,314,0
9904,1537,0
9905,1537,0
9906,3,0
9907,439,0
9908,1537,0
9909,1027,0
9910,1537,0
9911,1537,0
9912,573,0
9913,273,0
9913,274,0
9914,310,0
9915,310,0
9916,2856,0
9917,306,0
9918,71,0
9919,269,0
9919,700,0
9919,832,0
9919,2114,0
9920,710,0
9920,1543,0
9921,297,0
9922,1023,0
9923,3361,0
9924,3361,0
9925,263,0
9926,3361,0
9927,263,0
9928,263,0
9929,263,0
9929,1994,0
9930,346,0
9931,263,0
9931,1994,0
9932,346,0
9933,263,0
9934,346,0
9935,263,0
9936,346,0
9937,263,0
9938,346,0
9939,346,0
9940,584,0
9941,319,0
9941,322,0
9942,322,0
9943,367,0
9944,324,0
9945,269,0
9946,1845,0
9947,540,0
9948,19,0
9949,1996,0
9950,326,0
9951,1746,0
9952,354,0
9953,732,0
9954,47,0
9954,1654,0
9955,274,0
9956,71,0
9957,329,0
9957,330,0
9958,332,0
9959,332,0
9960,1606,0
9961,1218,0
9962,367,0
9963,1622,0
9964,497,0
9965,3376,0
9966,497,0
9967,836,0
9968,320,0
9969,2747,0
9970,946,0
9971,579,0
9972,151,0
9973,71,0
9974,3377,0
9975,2646,0
9976,1178,0
9977,333,0
9977,823,0
9978,344,0
9978,645,0
9979,94,0
9980,395,0
9981,3378,0
9982,296,0
9982,345,0
9982,2858,0
9983,296,0
9983,345,0
9984,296,0
9984,345,0
9985,296,0
9986,349,0
9987,353,0
9988,410,0
9988,1662,0
9989,3379,0
9990,1549,0
9991,1549,0
9992,357,0
9993,459,0
9994,698,0
9995,367,0
9996,3380,0
9997,1730,0
9998,374,0
9999,3381,0
10000,1624,0
10001,375,0
10001,560,0
10002,1072,0
10003,378,0
10004,378,0
10005,3382,0
10006,121,0
10006,552,0
10007,1049,0
10008,1659,0
10009,389,0
10010,1998,0
10011,3313,0
10012,394,0
10013,1707,0
10014,52,0
10014,3383,0
10014,3384,0
10015,1324,0
10016,481,0
10017,399,0
10018,69,0
10019,69,0
10020,318,0
10020,758,0
10021,1745,0
10022,2518,0
10023,368,0
10024,368,0
10025,1111,0
10026,1111,0
10027,817,0
10028,363,0
10029,369,0
10030,369,0
10030,421,0
10031,819,0
10032,318,0
10033,318,0
10034,318,0
10035,318,0
10036,318,0
10037,318,0
10038,318,0
10038,597,0
10039,318,0
10039,376,0
10040,318,0
10040,638,0
10041,318,0
10042,318,0
10043,318,0
10044,318,0
10044,758,0
10045,318,0
10045,377,0
10045,1113,0
10046,384,0
10046,397,0
10047,384,0
10047,397,0
10048,384,0
10048,397,0
10049,384,0
10049,397,0
10050,478,0
10050,1173,0
10051,2010,0
10052,2010,0
10053,391,0
10054,91,0
10055,274,0
10056,274,0
10057,274,0
10058,504,0
10058,1602,0
10059,504,0
10059,1602,0
10060,298,0
10061,1382,0
10062,2777,0
10063,297,0
10064,413,0
10065,1154,0
10066,408,0
10067,408,0
10068,408,0
10069,102,0
10069,408,0
10070,895,0
10071,1056,0
10072,800,0
10073,569,0
10074,700,0
10075,616,0
10076,700,0
10077,300,0
10078,269,0
10078,556,0
10079,269,0
10080,619,0
10080,754,0
10081,421,0
10082,421,0
10083,421,0
10084,421,0
10085,421,0
10086,421,0
10087,421,0
10088,421,0
10089,422,0
10090,422,0
10091,1730,0
10092,1140,0
10093,1748,0
10094,424,0
10095,424,0
10096,424,0
10097,366,0
10098,366,0
10098,579,0
10099,877,0
10100,494,0
10101,494,0
10102,3385,0
10103,276,0
10103,277,0
10104,276,0
10104,277,0
10105,796,0
10106,645,0
10106,932,0
10107,794,0
10108,1622,0
10109,430,0
10110,626,0
10111,1689,0
10112,2858,0
10113,63,0
10114,63,0
10115,435,0
10116,3386,0
10117,2859,0
10118,2859,0
10119,438,0
10119,439,0
10120,438,0
10120,439,0
10121,433,0
10122,441,0
10123,441,0
10124,441,0
10125,441,0
10126,441,0
10127,441,0
10128,3387,0
10129,439,0
10130,445,0
10131,445,0
10132,445,0
10133,1878,0
10134,445,0
10135,1661,0
10136,552,0
10137,504,0
10138,1484,0
10139,3382,0
10140,322,0
10141,552,0
10142,1623,0
10143,2990,0
10144,472,0
10145,319,0
10145,455,0
10146,428,0
10146,456,0
10147,322,0
10147,3388,0
10148,322,0
10148,3388,0
10149,1197,0
10150,478,0
10151,3000,0
10152,460,0
10153,460,0
10154,3389,0
10155,1651,0
10156,3390,0
10157,801,0
10158,465,0
10158,1106,0
10158,2611,0
10159,465,0
10160,1264,0
10161,352,0
10162,2206,0
10163,378,0
10163,379,0
10163,380,0
10164,378,0
10164,379,0
10164,380,0
10165,379,0
10165,470,0
10166,1425,0
10167,1425,0
10167,1612,0
10167,2612,0
10168,1425,0
10168,1612,0
10168,2612,0
10169,367,0
10169,421,0
10170,430,0
10171,331,0
10172,72,0
10172,73,0
10173,72,0
10173,73,0
10174,72,0
10174,73,0
10175,72,0
10175,73,0
10176,1235,0
10177,1601,0
10178,473,0
10179,347,0
10179,416,0
10180,474,0
10181,476,0
10182,477,0
10183,478,0
10183,1559,0
10184,481,0
10185,484,0
10185,485,0
10186,3391,0
10187,930,0
10187,3391,0
10188,1035,0
10189,3315,0
10190,3392,0
10191,1140,0
10192,439,0
10193,439,0
10194,439,0
10195,439,0
10196,638,0
10197,305,0
10198,310,0
10199,503,0
10200,310,0
10201,269,0
10201,310,0
10202,504,0
10202,1602,0
10203,1701,0
10204,770,0
10205,810,0
10206,591,0
10207,2052,0
10208,390,0
10209,2224,0
10210,1691,0
10211,457,0
10211,2106,0
10212,2840,0
10213,391,0
10214,513,0
10215,19,0
10215,1160,0
10216,31,0
10217,31,0
10218,1591,0
10219,541,0
10220,541,0
10221,515,0
10222,3393,0
10223,479,0
10224,257,0
10224,1625,0
10225,257,0
10225,1625,0
10226,395,0
10226,396,0
10227,367,0
10227,395,0
10227,873,0
10228,277,0
10228,1603,0
10229,1049,0
10230,1875,0
10231,290,0
10232,766,0
10233,543,0
10234,521,0
10235,521,0
10236,521,0
10236,522,0
10237,523,0
10238,523,0
10239,523,0
10240,1655,0
10241,2917,0
10242,296,0
10242,345,0
10243,296,0
10243,345,0
10244,296,0
10244,345,0
10245,296,0
10245,345,0
10246,296,0
10246,345,0
10247,296,0
10247,345,0
10248,404,0
10249,129,0
10249,404,0
10250,3394,0
10251,474,0
10252,278,0
10253,1624,0
10254,472,0
10255,2777,0
10256,1998,0
10257,532,0
10258,579,0
10259,579,0
10260,532,0
10261,532,0
10261,533,0
10262,83,0
10263,437,0
10264,428,0
10264,1017,0
10264,1208,0
10265,1530,0
10266,539,0
10266,540,0
10267,979,0
10268,343,0
10268,562,0
10269,3361,0
10270,47,0
10270,542,0
10271,1499,0
10271,1555,0
10272,1555,0
10273,820,0
10274,326,0
10275,391,0
10276,1711,0
10276,2557,0
10277,544,0
10278,1604,0
10279,1604,0
10280,47,0
10280,545,0
10280,546,0
10281,285,0
10282,322,0
10282,547,0
10283,322,0
10283,547,0
10284,660,0
10285,3368,0
10286,548,0
10287,548,0
10288,472,0
10289,472,0
10290,472,0
10291,472,0
10292,472,0
10293,551,0
10294,550,0
10295,14,0
10296,1499,0
10297,2537,0
10298,271,0
10299,271,0
10300,553,0
10301,1,0
10302,869,0
10303,555,0
10304,555,0
10305,556,0
10306,3368,0
10306,3369,0
10307,959,0
10308,3368,0
10309,560,0
10310,1153,0
10311,1331,0
10312,3395,0
10313,423,0
10314,308,0
10315,308,0
10316,308,0
10317,80,0
10318,80,0
10319,3070,0
10320,324,0
10320,1572,0
10321,324,0
